Company,Location_HQ,Industry,Laid_Off_Count,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,List_of_Employees_Laid_Off,,,,,
iFit,Logan,Fitness,300,0.2,11/14/2022 0:00,https://www.sltrib.com/news/2022/11/14/hundreds-utah-jobs-cut-logans/,200,Private Equity,11/17/2022 0:04,United States,Unknown,,,,,
Ribbon,New York City,Real Estate,170,0.85,11/14/2022 0:00,https://www.businessinsider.com/ribbon-more-layoffs-proptech-startup-economic-uncertainty-2022-11,405,Series C,11/22/2022 4:26,United States,Unknown,,,,,
Intercom,SF Bay Area,Support,124,0.13,11/14/2022 0:00,https://www.siliconrepublic.com/business/intercom-job-cuts-ireland-global,240,Series D,11/14/2022 19:32,United States,Unknown,,,,,
Science 37 ,Los Angeles,Healthcare,90,,11/14/2022 0:00,https://www.bizjournals.com/triangle/news/2022/11/14/science-37-layoffs-biotech-clinical-headwinds.html,347,Post-IPO,11/14/2022 19:31,United States,Unknown,,,,,
Pear Therapeutics,Boston,Healthcare,59,0.22,11/14/2022 0:00,https://peartherapeutics.com/pear-therapeutics-reports-third-quarter-2022-results/,409,Post-IPO,11/17/2022 4:34,United States,Unknown,,,,,
Cardlytics,Atlanta,Marketing,51,,11/14/2022 0:00,https://www.marketscreener.com/quote/stock/CARDLYTICS-INC-40680969/news/Cardlytics-to-Terminate-51-Employees-Appoints-John-Balen-Chairman-Shares-up-After-Hours-42312731/,212,Post-IPO,11/15/2022 4:36,United States,Unknown,,,,,
Cloudinary,SF Bay Area,Media,40,0.08,11/14/2022 0:00,"https://www.calcalistech.com/ctechnews/article/h1sioa1li#:~:text=Israeli%20unicorn%20Cloudinary%2C%20which%20has,total%20of%20around%2040%20employees.",100,Unknown,11/17/2022 4:25,United States,Unknown,,,,,
Tricida,SF Bay Area,Healthcare,,0.57,11/14/2022 0:00,https://seekingalpha.com/pr/19020683-tricida-announces-third-quarter-2022-financial-results,624,Post-IPO,1/19/2023 4:12,United States,Unknown,,,,,
Veev,SF Bay Area,Real Estate,100,0.3,11-11-2022 00:00,https://www.calcalistech.com/ctechnews/article/hjkataiss,597,Series D,11-12-2022 02:57,United States,Unknown,,,,,
Forto,Berlin,Logistics,60,0.08,11-11-2022 00:00,https://www.deutsche-startups.de/2022/11/11/forto-delivery-hero-stuffle-burnout-hr-startups/,593,Series D,01-04-2023 15:56,United States,Unknown,,,,,
Juniper,Atlanta,Marketing,,,11-11-2022 00:00,https://www.linkedin.com/posts/bill-furlong-0895451_juniper-announced-layoffs-today-impacting-activity-6997051846091554816-XniX/,,Acquired,11/17/2022 4:28,United States,Unknown,,,,,
Offerpad,Phoenix,Real Estate,,0.07,11-11-2022 00:00,https://www.bizjournals.com/phoenix/news/2022/11/11/offerpad-zillow-opendoor-redfin-arizona-layoffs.html,355,Post-IPO,11/17/2022 2:43,United States,Unknown,,,,,
Juul,SF Bay Area,Consumer,400,0.3,11-10-2022 00:00,https://www.cnbc.com/2022/11/10/juul-strikes-financing-deal-plans-to-cut-jobs-to-dodge-bankruptcy.html,1500,Unknown,11-10-2022 22:01,United States,Unknown,,,,,
Blend,SF Bay Area,Finance,100,0.06,11-10-2022 00:00,https://www.housingwire.com/articles/blend-reports-133-98-million-loss-in-q3-layoffs-of-100-positions/,665,Post-IPO,12-09-2022 05:11,United States,Unknown,,,,,
InfluxData,SF Bay Area,Data,65,0.27,11-10-2022 00:00,Internal memo,119,Series D,11-12-2022 04:19,United States,Unknown,,,,,
Coinbase,SF Bay Area,Crypto,60,,11-10-2022 00:00,https://www.theinformation.com/articles/coinbase-is-cutting-more-jobs,549,Post-IPO,11-10-2022 19:40,United States,Unknown,,,,,
SoundHound,SF Bay Area,Other,45,0.1,11-10-2022 00:00,https://techcrunch.com/2022/11/10/soundhound-layoffs/,326,Post-IPO,11-10-2022 16:28,United States,Unknown,,,,,
Wistia,Boston,Marketing,40,,11-10-2022 00:00,https://www.linkedin.com/feed/update/urn:li:activity:6996584795774328832/,18,Unknown,11-11-2022 00:46,United States,Unknown,,,,,
Ocavu,Lehi,Crypto,20,0.48,11-10-2022 00:00,https://www.sltrib.com/news/2022/11/10/company-partnering-with-byu-nft/,11,Series A,11-12-2022 04:10,United States,Unknown,,,,,
Avast,Phoenix,Security,,0.25,11-10-2022 00:00,https://cijeurope.com/en/gen-digital-to-lay-off-about-a-quarter-of-its-staff-in-czechia/post.html,,Unknown,11/17/2022 4:19,United States,https://www.weworkedatavastnorton.com/,,,,,
Reforge,SF Bay Area,Education,,,11-10-2022 00:00,https://www.linkedin.com/posts/bbalfour_today-i-made-the-difficult-decision-to-activity-6996635113606316033-aQuf/,81,Series B,11-12-2022 03:12,United States,https://docs.google.com/spreadsheets/d/1SOCiuBuJ50GdZO2zsTxYizcD8W9nfRYraJmLfbjekh0/edit,,,,,
SendCloud,Eindhoven,Logistics,,0.1,11-10-2022 00:00,https://www.linkedin.com/posts/robvandenheuvel92_the-past-weeks-have-been-hard-on-our-team-activity-6996417331459457026-QXWF/,200,Series C,11-10-2022 23:09,United States,Unknown,,,,,
Wavely,SF Bay Area,HR,,1,11-10-2022 00:00,https://www.wavely.com/talentresources/wavely-shutting-down,,Unknown,11-11-2022 05:10,United States,Unknown,,,,,
ZenBusiness,Austin,Other,,,11-10-2022 00:00,https://www.bizjournals.com/austin/inno/stories/news/2022/11/10/layoffs-at-zenbusiness.html,277,Series C,11-11-2022 05:08,United States,Unknown,,,,,
Meta,SF Bay Area,Consumer,11000,0.13,11-09-2022 00:00,https://www.cnbc.com/2022/11/09/meta-to-lay-off-more-than-11000-thousand-employees.html,26000,Post-IPO,11-09-2022 15:04,United States,https://docs.google.com/spreadsheets/d/1edAZoFG25lJpfSpTuJzD9hGijSzRfZ8v84H_Zak4gug/edit,,,,,
Redfin,Seattle,Real Estate,862,0.13,11-09-2022 00:00,https://www.businessinsider.com/redfin-layoffs-home-flipping-business-redfinnow-shut-down-2022-11,320,Post-IPO,11-09-2022 15:29,United States,Unknown,,,,,
Flyhomes,Seattle,Real Estate,300,0.4,11-09-2022 00:00,https://www.geekwire.com/2022/flyhomes-does-another-round-of-layoffs-as-housing-market-hurts-real-estate-tech-companies/,310,Series C,11-10-2022 00:52,United States,Unknown,,,,,
AvantStay,Los Angeles,Travel,144,0.22,11-09-2022 00:00,https://shorttermrentalz.com/news/avantstay-workforce-redundancies-round/,686,Private Equity,11-11-2022 00:09,United States,Unknown,,,,,
Root Insurance,Columbus,Finance,137,0.2,11-09-2022 00:00,https://www.dispatch.com/story/business/employment/2022/11/09/columbus-company-root-to-cut-20-of-its-workforce/69635184007/,527,Post-IPO,11-10-2022 00:53,United States,Unknown,,,,,
Liftoff,SF Bay Area,Marketing,130,0.15,11-09-2022 00:00,Internal memo,6,Acquired,11/17/2022 0:34,United States,Unknown,,,,,
Cameo,Chicago,Consumer,80,,11-09-2022 00:00,https://www.theinformation.com/briefings/cameo-lays-off-staff-for-second-time-this-year,165,Unknown,11-09-2022 20:15,United States,Unknown,,,,,
Kabam,SF Bay Area,Consumer,35,0.07,11-09-2022 00:00,https://techcrunch.com/2022/11/09/kabam-layoffs/,244,Acquired,11-09-2022 21:14,United States,Unknown,,,,,
Namogoo,Tel Aviv,Marketing,25,0.15,11-09-2022 00:00,https://www.calcalistech.com/ctechnews/article/hjjawkyri,69,Series C,1/24/2023 5:25,United States,Unknown,,,,,
Amobee,SF Bay Area,Marketing,,,11-09-2022 00:00,https://www.linkedin.com/feed/update/urn:li:activity:6996113373260054528/,72,Acquired,11/13/2022 6:49,United States,https://www.amobee.com/alumni/,,,,,
Coursera,SF Bay Area,Education,,,11-09-2022 00:00,https://blog.coursera.org/changes-to-the-coursera-team/,458,Post-IPO,11-10-2022 01:02,United States,https://docs.google.com/spreadsheets/d/e/2PACX-1vTghknX9vf-3mHhAyyWVjLIF_2wvqnMF320_4XYIPVmQoZ1u7m8asOxlhJ0F-8Hgwbk1BqIpCgj-wem/pubhtml?gid=1240424118&single=true,,,,,
Faze Medicines,Boston,Healthcare,,1,11-09-2022 00:00,https://www.bizjournals.com/boston/news/2022/11/09/faze-medicines-shutdown-third-rock-ventures.html,81,Series B,11-12-2022 02:58,United States,Unknown,,,,,
RingCentral,SF Bay Area,Other,,0.1,11-09-2022 00:00,https://www.barrons.com/articles/ringcentral-cuts-staff-earnings-51668030815,44,Post-IPO,11-10-2022 16:33,United States,Unknown,,,,,
EverBridge,Boston,Other,200,,11-08-2022 00:00,https://www.bizjournals.com/boston/news/2022/11/08/everbridge-to-lay-off-200-workers.html,476,Post-IPO,1/19/2023 4:46,United States,Unknown,,,,,
Repertoire Immune Medicines,Boston,Healthcare,65,0.5,11-08-2022 00:00,https://www.bizjournals.com/boston/news/2022/11/07/repertoire-immune-medicines-layoffs-2022-biotech.html,257,Series B,11-09-2022 00:42,United States,Unknown,,,,,
Astra,SF Bay Area,Aerospace,,0.16,11-08-2022 00:00,https://www.linkedin.com/posts/chrisckemp_today-we-made-the-difficult-decision-to-activity-6995868932138033153-knfZ/,300,Post-IPO,11-09-2022 00:43,United States,Unknown,,,,,
NanoString,Seattle,Healthcare,,0.1,11-08-2022 00:00,https://www.genomeweb.com/business-news/nanostring-technologies-delivers-underwhelming-q3-lays-10-percent-workforce#.Y3MWTuzMK58,731,Post-IPO,11/17/2022 0:09,United States,Unknown,,,,,
SADA,Los Angeles,Other,,0.11,11-08-2022 00:00,https://www.linkedin.com/posts/safoian_today-we-say-goodbye-to-11-of-our-sada-activity-6995835385201213440-MTMJ/,,Acquired,11-09-2022 03:44,United States,Unknown,,,,,
Salesforce,SF Bay Area,Sales,1000,0.01,11-07-2022 00:00,https://www.cnbc.com/2022/11/08/salesforce-cut-hundreds-of-employees-on-monday.html,65,Post-IPO,11-09-2022 03:37,United States,Unknown,,,,,
Zendesk,SF Bay Area,Support,350,0.05,11-07-2022 00:00,https://twitter.com/GergelyOrosz/status/1589676662593302528,85,Acquired,11-07-2022 20:13,United States,Unknown,,,,,
Code42,Minneapolis,Security,,0.15,11-07-2022 00:00,https://www.startribune.com/minneapolis-tech-firm-code42-lays-off-15-of-workforce/600222811/,137,Unknown,11-08-2022 04:35,United States,Unknown,,,,,
Domino Data Lab,SF Bay Area,Data,,0.25,11-07-2022 00:00,https://docs.google.com/spreadsheets/d/1YKzaAkolJv-rem3UidjYFKk6VW1FyITeTAJrc8z0_Xc/edit#gid=0,223,Series F,11-08-2022 21:56,United States,Unknown,,,,,
Varonis,New York City,Security,110,0.05,11-06-2022 00:00,https://www.calcalistech.com/ctechnews/article/hjfkkmrbo,30,Post-IPO,11-06-2022 18:20,United States,Unknown,,,,,
Twitter,SF Bay Area,Consumer,3700,0.5,11-04-2022 00:00,https://www.nytimes.com/2022/11/04/technology/elon-musk-twitter-layoffs.html,12900,Post-IPO,11-04-2022 14:48,United States,https://docs.google.com/spreadsheets/d/1OoD3pVxFl718fnxs_cEaOIbcj-45-qNKZFnE1jQW86M/edit#gid=0,,,,,
Exodus,Nebraska City,Crypto,59,0.22,11-04-2022 00:00,https://www.exodus.com/news/exodus-restructure/,60,Unknown,11-12-2022 03:13,United States,Unknown,,,,,
Benitago Group,New York City,Retail,,0.14,11-04-2022 00:00,https://techcrunch.com/2022/11/04/benitago-group-lay-off-employees/,380,Series A,11-05-2022 04:53,United States,Unknown,,,,,
Mythical Games,Los Angeles,Crypto,,0.1,11-04-2022 00:00,https://www.bloomberg.com/news/articles/2022-11-04/blockchain-game-studio-mythical-games-cuts-10-of-staff,260,Series C,11-06-2022 18:04,United States,Unknown,,,,,
Stripe,SF Bay Area,Finance,1000,0.14,11-03-2022 00:00,https://www.bloomberg.com/news/articles/2022-11-03/stripe-cutting-headcount-by-14-as-it-readies-for-leaner-times,2300,Series H,11-03-2022 14:49,United States,https://docs.google.com/spreadsheets/u/1/d/1aJHTUlDqOomDd8dU45fg0ekQlPCm97dVWasvpj5bWmg/htmlview,,,,,
Lyft,SF Bay Area,Transportation,700,0.13,11-03-2022 00:00,https://www.wsj.com/articles/lyft-plans-to-lay-off-hundreds-of-staffers-11667490092,4900,Post-IPO,11-03-2022 15:55,United States,https://docs.google.com/spreadsheets/d/1TAEhC3gGu_ooKIDSTiX9OYUIjAHf7doS-lYyzTR_miY/edit,,,,,
LendingTree,Charlotte,Finance,200,,11-03-2022 00:00,https://investors.lendingtree.com/static-files/b06a0e39-53f1-480a-867f-230222a6a84c,,Post-IPO,1/23/2023 23:20,United States,Unknown,,,,,
Pleo,Copenhagen,Finance,150,0.15,11-03-2022 00:00,https://www.finextra.com/newsarticle/41262/danish-fintech-pleo-cuts-workforce-by-15,428,Series C,11-03-2022 18:50,United States,Unknown,,,,,
Shippo,SF Bay Area,Logistics,60,0.2,11-03-2022 00:00,https://www.linkedin.com/posts/laurabehrenswu_today-we-made-the-difficult-decision-to-exit-activity-6994028038543851520-M9iZ/,154,Series E,11-04-2022 00:29,United States,Unknown,,,,,
Affirm,SF Bay Area,Finance,,0.01,11-03-2022 00:00,https://www.theinformation.com/briefings/e-commerce-layoff-tally-mounts-with-faire-affirm-cuts,1500,Post-IPO,11-04-2022 03:39,United States,Unknown,,,,,
CloudKitchens,Los Angeles,Real Estate,,,11-03-2022 00:00,https://www.businessinsider.com/travis-kalanick-cloudkitchens-startup-is-cutting-jobs-2022-11,1300,Unknown,11-04-2022 21:23,United States,Unknown,,,,,
LiveRamp,SF Bay Area,Marketing,,0.1,11-03-2022 00:00,https://www.marketscreener.com/quote/stock/LIVERAMP-HOLDINGS-INC-54039111/news/LIVERAMP-HOLDINGS-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-42212180/,16,Post-IPO,11-05-2022 03:47,United States,Unknown,,,,,
Provi,Chicago,Food,,,11-03-2022 00:00,https://www.chicagobusiness.com/technology/alcohol-ordering-startup-provi-sets-layoffs,150,Series C,11-05-2022 03:33,United States,Unknown,,,,,
Rubius,Boston,Healthcare,,0.82,11-03-2022 00:00,https://www.fiercebiotech.com/biotech/more-biotechs-hit-wall-rubius-lays-82-and-tricida-seeks-out-sale,445,Post-IPO,11/17/2022 4:35,United States,Unknown,,,,,
Snapdocs,SF Bay Area,Real Estate,,0.15,11-03-2022 00:00,Internal memo,253,Series D,11-05-2022 03:49,United States,Unknown,,,,,
Studio,SF Bay Area,Education,,,11-03-2022 00:00,https://www.linkedin.com/feed/update/urn:li:activity:6993982210890485760/,50,Series B,11-05-2022 03:44,United States,https://docs.google.com/spreadsheets/d/1fsGXTNfMWJcpbEHFz0hXifyNCMKnxo9VOoofDf7MCXI/edit,,,,,
Opendoor,SF Bay Area,Real Estate,550,0.18,11-02-2022 00:00,https://www.bloomberg.com/news/articles/2022-11-02/opendoor-lays-off-18-of-workers-in-wave-of-housing-cutbacks,1900,Post-IPO,11-02-2022 17:07,United States,https://coda.io/@opendoorosn/opendoor-os-national-talent-board,,,,,
Chime,SF Bay Area,Finance,156,0.12,11-02-2022 00:00,https://www.theinformation.com/articles/chime-slashes-12-of-staff-marking-latest-casualty-in-fintech-meltdown,2300,Series G,11-02-2022 17:29,United States,Unknown,,,,,
Chargebee,SF Bay Area,Finance,142,0.1,11-02-2022 00:00,https://techcrunch.com/2022/11/02/tiger-global-chargebee-layoffs/,468,Series H,11-03-2022 04:24,United States,Unknown,,,,,
Dapper Labs,Vancouver,Crypto,134,0.22,11-02-2022 00:00,https://betakit.com/dapper-labs-lays-off-22-percent-of-staff/,607,Series D,11-03-2022 04:18,United States,Unknown,,,,,
Iron Ox,SF Bay Area,Food,50,0.5,11-02-2022 00:00,https://techcrunch.com/2022/11/03/iron-ox-lays-off-50-amounting-to-nearly-half-its-staff/,103,Series C,11-03-2022 04:27,United States,Unknown,,,,,
Digital Currency Gruop,Stamford,Crypto,10,0.13,11-02-2022 00:00,https://www.coindesk.com/business/2022/11/02/digital-currency-group-promotes-mark-murphy-to-president-cuts-nearly-13-staff-report/,,Unknown,11-03-2022 05:00,United States,Unknown,,,,,
Argo AI,SF Bay Area,Transportation,259,,11-01-2022 00:00,https://www.bizjournals.com/sanjose/news/2023/01/03/argo-ai-lays-off-259-palo-alto-employes.html,3600,Unknown,01-05-2023 06:44,United States,Unknown,,,,,
Booking.com,Grand Rapids,Travel,226,,11-01-2022 00:00,https://www.crainsdetroit.com/west-michigan/bookingcom-close-grand-rapids-area-facility-lay-226,,Acquired,11-03-2022 04:16,United States,Unknown,,,,,
Oracle,SF Bay Area,Other,200,,11-01-2022 00:00,https://www.businessinsider.com/oracle-cloud-infrastructure-layoffs-200-employees-2022-11?IR=T,,Post-IPO,11/17/2022 0:45,United States,Unknown,,,,,
Upstart,SF Bay Area,Finance,140,0.07,11-01-2022 00:00,https://techcrunch.com/2022/11/01/upstart-layoffs/,144,Post-IPO,11-01-2022 19:40,United States,Unknown,,,,,
Gem,SF Bay Area,Recruiting,100,0.33,11-01-2022 00:00,https://www.theinformation.com/briefings/recruiting-startup-gem-cuts-a-third-of-workforce,148,Series C,11-01-2022 19:35,United States,https://docs.google.com/spreadsheets/d/1bSFzwARd-KjyX677pudvqPijebPZGzPTQKuv_wNOxTg/edit,,,,,
Brightline,SF Bay Area,Healthcare,,0.2,11-01-2022 00:00,https://bhbusiness.com/2022/11/01/virtual-pediatric-behavioral-health-startup-brightline-cuts-20-of-its-staff/,212,Series C,11-01-2022 19:46,United States,Unknown,,,,,
Help Scout,Boston,Support,,,11-01-2022 00:00,https://www.linkedin.com/feed/update/urn:li:activity:6992877901922590720/,28,Series B,11-12-2022 03:03,United States,https://docs.google.com/spreadsheets/d/1dKA1LLnx2xrqYJJKV4z6IYXyicjQP8PDmodGOtOK1i8/edit#gid=0,,,,,
Notarize,Boston,Legal,60,,10/31/2022 0:00,https://www.bizjournals.com/boston/news/2022/10/31/notarize-another-round-layoffs-this-year.html,213,Series D,11-01-2022 04:02,United States,Unknown,,,,,
EquityZen,New York City,Finance,30,0.27,10/31/2022 0:00,https://www.axios.com/2022/10/31/scoop-layoffs-hit-startup-stock-marketplace-equityzen,11,Series B,11-01-2022 03:59,United States,Unknown,,,,,
Equitybee,SF Bay Area,Finance,25,0.2,10/31/2022 0:00,https://www.calcalistech.com/ctechnews/article/hkrqontns,85,Series B,10/31/2022 15:30,United States,Unknown,,,,,
Amazon,Seattle,Retail,150,,10/28/2022 0:00,https://www.geekwire.com/2022/amazon-makes-staff-cuts-at-amp-the-app-it-launched-this-year-to-reimagine-radio/,108,Post-IPO,01-11-2023 01:02,United States,Unknown,,,,,
Fifth Season,Pittsburgh,Food,100,1,10/28/2022 0:00,https://www.bizjournals.com/pittsburgh/news/2022/10/29/vertical-farming-startup-fifth-season-shuts-down.html,35,Series B,10/30/2022 16:10,United States,Unknown,,,,,
Advata,Seattle,Healthcare,32,0.21,10/28/2022 0:00,https://www.geekwire.com/2022/seattle-area-health-data-analytics-company-advata-lays-off-employees/,,Unknown,10/31/2022 15:28,United States,Unknown,,,,,
Recharge,Los Angeles,Finance,84,0.17,10/27/2022 0:00,https://rechargepayments.com/blog/a-message-from-oisin/,277,Series B,10/28/2022 16:04,United States,https://docs.google.com/spreadsheets/d/1wEaAOfEJGbW8xwHhgxmRQEnb_GKE05KmI9ZgiaDSkiY/edit#gid=1480424750,,,,,
Lattice,SF Bay Area,HR,13,,10/27/2022 0:00,Internal memo,328,Series F,11-03-2022 04:21,United States,Unknown,,,,,
Spreetail,Austin,Retail,,,10/27/2022 0:00,https://www.wearespreetail.com/blog/a-message-from-global-ceo-brett-thome,,Unknown,10/28/2022 16:05,United States,Unknown,,,,,
MindBody,San Luis Obispo,Fitness,400,0.15,10/26/2022 0:00,https://www.sanluisobispo.com/news/business/article267890657.html,114,Post-IPO,10/26/2022 23:22,United States,Unknown,,,,,
Zillow,Seattle,Real Estate,300,0.05,10/26/2022 0:00,https://techcrunch.com/2022/10/26/zillow-layoff-300-employees/,97,Post-IPO,10/26/2022 17:36,United States,Unknown,,,,,
Cybereason,Boston,Security,200,0.17,10/26/2022 0:00,https://www.calcalistech.com/ctechnews/article/sjspj00uvs,750,Series F,10/26/2022 15:10,United States,Unknown,,,,,
Argo AI,Pittsburgh,Transportation,173,,10/26/2022 0:00,https://www.autonews.com/mobility-report/argo-ai-lay-173-startup-folds,3600,Unknown,10/26/2022 23:23,United States,Unknown,,,,,
GoFundMe,SF Bay Area,Finance,94,0.12,10/26/2022 0:00,https://www.gofundme.com/c/announcement,,Series A,10/26/2022 23:13,United States,Unknown,,,,,
Carbon,SF Bay Area,Hardware,,,10/26/2022 0:00,https://3dprint.com/295233/layoffs-continue-with-3d-printing-double-unicorn-carbon/,683,Series E,01-04-2023 15:53,United States,Unknown,,,,,
Fundbox,SF Bay Area,Finance,150,0.42,10/25/2022 0:00,https://www.calcalistech.com/ctechnews/article/sypou4svi,553,Series D,10/25/2022 15:14,United States,Unknown,,,,,
Embroker,SF Bay Area,Finance,30,0.12,10/25/2022 0:00,https://www.theinsurer.com/news/insurtech-embroker-lays-off-12-of-global-workforce/25922.article,142,Series C,10/26/2022 23:20,United States,Unknown,,,,,
Callisto Media,SF Bay Area,Media,,0.35,10/25/2022 0:00,https://www.publishersweekly.com/pw/by-topic/industry-news/publisher-news/article/90722-after-massive-july-layoff-callisto-media-cuts-staff-further.html,,Series D,10/26/2022 4:33,United States,Unknown,,,,,
Convoy,Seattle,Logistics,,,10/25/2022 0:00,https://www.geekwire.com/2022/convoy-lays-off-more-employees-as-part-of-reorganization-at-seattle-trucking-startup/,1100,Series E,10/25/2022 15:13,United States,https://coda.io/d/Talent-Board_dN7cqX2rCM4/Candidates_suM29,,,,,
Cerebral,SF Bay Area,Healthcare,400,0.2,10/24/2022 0:00,https://techcrunch.com/2022/10/24/telehealth-unicorn-cerebral-lays-off-20-of-staff-for-operational-efficiencies/,462,Series C,10/24/2022 22:30,United States,Unknown,,,,,
